year,price,engine_size,mileage,Diesel,Hybrid,otherFuel,Petrol,Automatic,Manual,otherTransmission,Semi-Auto
2017,29849,145.0,36.2,0,0,0,1,0,0,0,1
2017,19199,30.0,64.2,1,0,0,0,0,0,0,1
2019,24099,145.0,57.7,1,0,0,0,1,0,0,0
2019,25699,145.0,58.9,1,0,0,0,1,0,0,0
2019,25799,145.0,45.6,0,0,0,1,0,0,0,1
2019,25499,145.0,46.3,0,0,0,1,0,0,0,1
2019,32699,145.0,54.3,1,0,0,0,1,0,0,0
2019,32199,145.0,54.3,1,0,0,0,1,0,0,0
2019,25799,145.0,44.1,0,0,0,1,1,0,0,0
2019,29949,145.0,57.7,1,0,0,0,0,0,0,1
2019,24499,145.0,44.1,0,0,0,1,0,0,0,1
2019,25949,145.0,61.4,1,0,0,0,0,0,0,1
2019,30249,145.0,44.1,0,0,0,1,0,0,0,1
2019,25299,145.0,44.1,0,0,0,1,1,0,0,0
2019,31449,145.0,54.3,1,0,0,0,0,0,0,1
2019,25799,145.0,45.6,0,0,0,1,0,0,0,1
2019,22299,145.0,47.1,0,0,0,1,0,1,0,0
2019,23879,145.0,47.1,0,0,0,1,0,1,0,0
2017,19999,30.0,64.2,1,0,0,0,0,0,0,1
2016,31649,300.0,34.5,0,0,0,1,0,0,0,1
2019,25104,145.0,61.4,1,0,0,0,0,0,0,1
2019,27924,145.0,57.7,1,0,0,0,0,0,0,1
2019,24924,145.0,61.4,1,0,0,0,0,0,0,1
2018,38495,145.0,34.0,0,0,0,1,1,0,0,0
2019,23624,145.0,61.4,1,0,0,0,1,0,0,0
2019,28904,145.0,54.3,1,0,0,0,1,0,0,0
2019,29124,145.0,47.1,0,0,0,1,0,0,0,1
2017,30124,145.0,35.8,0,0,0,1,0,0,0,1
2017,19124,125.0,58.9,1,0,0,0,0,0,0,1
2017,32124,145.0,35.3,0,0,0,1,1,0,0,0
2019,26799,145.0,61.4,1,0,0,0,0,0,0,1
2015,13999,20.0,64.2,1,0,0,0,0,0,0,1
2018,20899,145.0,60.1,1,0,0,0,1,0,0,0
2019,42799,145.0,29.7,0,0,0,1,1,0,0,0
2019,23289,145.0,61.4,1,0,0,0,1,0,0,0
2019,23389,145.0,61.4,1,0,0,0,0,0,0,1
2019,25389,145.0,45.6,0,0,0,1,0,0,0,1
2019,24549,145.0,45.6,0,0,0,1,0,0,0,1
2018,39249,145.0,29.7,0,0,0,1,1,0,0,0
2016,18799,125.0,52.3,0,0,0,1,0,0,0,1
2017,48399,145.0,32.8,0,0,0,1,1,0,0,0
2017,41399,145.0,32.8,0,0,0,1,0,0,0,1
2019,29899,145.0,42.2,0,0,0,1,1,0,0,0
2019,32999,145.0,54.3,1,0,0,0,0,0,0,1
2018,25999,145.0,65.7,1,0,0,0,0,0,0,1
2019,40599,145.0,29.4,0,0,0,1,0,0,0,1
2014,16499,30.0,64.2,1,0,0,0,0,0,0,1
2016,20192,125.0,58.9,1,0,0,0,1,0,0,0
2019,22124,145.0,45.6,0,0,0,1,0,0,0,1
2014,15495,30.0,64.2,1,0,0,0,0,0,0,1
2013,7495,30.0,64.2,1,0,0,0,0,0,0,1
2015,10995,150.0,53.3,1,0,0,0,0,0,0,1
2014,12995,150.0,53.3,1,0,0,0,0,0,0,1
2013,22995,570.0,23.0,0,0,0,1,0,0,0,1
2017,23000,145.0,47.1,0,0,0,1,0,0,0,1
2016,33500,300.0,34.0,0,0,0,1,1,0,0,0
2015,18990,30.0,64.2,1,0,0,0,0,0,0,1
2013,8990,145.0,54.3,1,0,0,0,1,0,0,0
2014,8990,145.0,56.5,1,0,0,0,1,0,0,0
2017,33990,145.0,33.6,0,0,0,1,1,0,0,0
2015,11490,125.0,52.3,0,0,0,1,0,1,0,0
2015,16490,30.0,64.2,1,0,0,0,1,0,0,0
2017,17990,145.0,61.4,1,0,0,0,1,0,0,0
2015,13990,30.0,61.4,1,0,0,0,1,0,0,0
2012,8490,145.0,56.5,1,0,0,0,1,0,0,0
2017,25824,150.0,61.4,1,0,0,0,0,0,0,1
2017,25824,30.0,65.7,1,0,0,0,0,0,0,1
2016,18124,125.0,50.4,0,0,0,1,0,0,0,1
2017,22124,145.0,52.3,0,0,0,1,0,0,0,1
2017,23124,145.0,47.1,0,0,0,1,1,0,0,0
2017,21124,30.0,61.4,1,0,0,0,0,0,0,1
2019,30995,145.0,57.7,1,0,0,0,1,0,0,0
2019,25749,145.0,47.1,0,0,0,1,0,0,0,1
2019,19749,145.0,46.3,0,0,0,1,0,0,0,1
2019,21449,145.0,61.4,1,0,0,0,0,0,0,1
2019,19799,145.0,46.3,0,0,0,1,0,0,0,1
2019,19849,145.0,46.3,0,0,0,1,0,0,0,1
2019,20149,145.0,46.3,0,0,0,1,0,0,0,1
2019,25849,145.0,46.3,0,0,0,1,0,0,0,1
2019,26099,145.0,47.1,0,0,0,1,0,0,0,1
2019,25849,145.0,46.3,0,0,0,1,0,0,0,1
2019,26499,145.0,61.4,1,0,0,0,0,0,0,1
2015,16990,125.0,60.1,1,0,0,0,1,0,0,0
2016,15990,30.0,64.2,1,0,0,0,1,0,0,0
2015,12990,30.0,64.2,1,0,0,0,1,0,0,0
2015,13990,125.0,52.3,0,0,0,1,1,0,0,0
2015,14990,20.0,64.2,1,0,0,0,1,0,0,0
2014,14990,30.0,64.2,1,0,0,0,1,0,0,0
2013,8990,160.0,44.1,0,0,0,1,0,1,0,0
2016,15990,125.0,52.3,0,0,0,1,1,0,0,0
2012,7490,145.0,55.4,1,0,0,0,1,0,0,0
2018,20771,145.0,60.1,1,0,0,0,0,0,0,1
2015,18649,0.0,134.5,0,1,0,0,0,0,0,1
2017,15990,145.0,64.2,1,0,0,0,1,0,0,0
2017,17990,145.0,60.1,1,0,0,0,1,0,0,0
2016,16990,30.0,64.2,1,0,0,0,1,0,0,0
2015,39990,300.0,34.5,0,0,0,1,1,0,0,0
2016,17990,20.0,67.3,1,0,0,0,1,0,0,0
2015,16990,30.0,64.2,1,0,0,0,1,0,0,0
2015,12990,30.0,61.4,1,0,0,0,1,0,0,0
2016,13490,20.0,64.2,1,0,0,0,1,0,0,0
2017,17490,145.0,61.4,1,0,0,0,1,0,0,0
2015,13990,20.0,64.2,1,0,0,0,1,0,0,0
2012,8990,145.0,54.3,1,0,0,0,1,0,0,0
2014,12990,30.0,64.2,1,0,0,0,1,0,0,0
2016,18990,30.0,65.7,1,0,0,0,1,0,0,0
2013,8990,160.0,46.3,0,0,0,1,1,0,0,0
2014,12990,20.0,68.9,1,0,0,0,0,1,0,0
2017,20990,145.0,58.9,1,0,0,0,1,0,0,0
2017,21535,145.0,65.7,1,0,0,0,1,0,0,0
2017,20000,145.0,62.8,1,0,0,0,0,1,0,0
2016,15910,30.0,64.2,1,0,0,0,1,0,0,0
2015,16499,0.0,76.4,0,1,0,0,1,0,0,0
2017,16267,145.0,64.2,1,0,0,0,1,0,0,0
2017,21999,145.0,48.7,0,0,0,1,1,0,0,0
2017,16950,20.0,65.7,1,0,0,0,1,0,0,0
2011,9950,2.1,68000.0,1,0,0,0,1,0,0,0
2014,14990,2.1,48000.0,1,0,0,0,1,0,0,0
2019,26999,145.0,47.1,0,0,0,1,0,0,0,1
2018,22799,145.0,46.3,0,0,0,1,0,0,0,1
2018,22849,145.0,46.3,0,0,0,1,1,0,0,0
2019,31699,145.0,54.3,1,0,0,0,0,0,0,1
2019,26199,145.0,44.1,0,0,0,1,0,0,0,1
2019,25299,145.0,46.3,0,0,0,1,0,0,0,1
2019,31599,145.0,44.1,0,0,0,1,0,0,0,1
2019,29599,145.0,57.7,1,0,0,0,0,0,0,1
2017,18999,145.0,64.2,1,0,0,0,0,0,0,1
2018,28399,145.0,44.1,0,0,0,1,1,0,0,0
2015,13990,30.0,61.4,1,0,0,0,1,0,0,0
2017,15990,145.0,61.4,1,0,0,0,1,0,0,0
2014,15490,30.0,64.2,1,0,0,0,1,0,0,0
2015,14490,30.0,64.2,1,0,0,0,1,0,0,0
2012,7990,145.0,53.3,1,0,0,0,1,0,0,0
2017,17990,30.0,64.2,1,0,0,0,1,0,0,0
2014,11990,20.0,65.7,1,0,0,0,1,0,0,0
2016,18990,30.0,64.2,1,0,0,0,1,0,0,0
2015,13490,125.0,52.3,0,0,0,1,1,0,0,0
2017,20990,145.0,58.9,1,0,0,0,1,0,0,0
2014,9990,145.0,53.3,1,0,0,0,1,0,0,0
2013,9490,145.0,53.3,1,0,0,0,1,0,0,0
2015,13990,20.0,65.7,1,0,0,0,1,0,0,0
2016,19990,30.0,65.7,1,0,0,0,1,0,0,0
2016,19990,20.0,67.3,1,0,0,0,1,0,0,0
2013,9490,145.0,53.3,1,0,0,0,1,0,0,0
2019,20299,145.0,61.4,1,0,0,0,0,0,0,1
2019,20349,145.0,46.3,0,0,0,1,0,0,0,1
2019,29399,145.0,61.4,1,0,0,0,0,0,0,1
2019,25549,145.0,61.4,1,0,0,0,0,0,0,1
2015,13599,30.0,64.2,1,0,0,0,1,0,0,0
2014,13799,30.0,64.2,1,0,0,0,1,0,0,0
2017,17499,135.0,134.5,0,1,0,0,1,0,0,0
2016,18268,30.0,64.2,1,0,0,0,1,0,0,0
2016,17999,0.0,74.3,0,1,0,0,1,0,0,0
2016,16199,20.0,64.2,1,0,0,0,1,0,0,0
2017,17488,125.0,52.3,0,0,0,1,1,0,0,0
2017,18999,30.0,61.4,1,0,0,0,1,0,0,0
2018,16799,145.0,50.4,0,0,0,1,1,0,0,0
2015,10499,145.0,53.3,1,0,0,0,1,0,0,0
2016,19599,0.0,74.3,0,1,0,0,1,0,0,0
2017,16999,20.0,70.6,1,0,0,0,0,1,0,0
2012,9124,145.0,56.5,1,0,0,0,1,0,0,0
2016,15999,30.0,64.2,1,0,0,0,1,0,0,0
2018,27649,145.0,57.7,1,0,0,0,1,0,0,0
2018,23249,145.0,46.3,0,0,0,1,1,0,0,0
2019,20999,145.0,61.4,1,0,0,0,0,0,0,1
2019,20999,145.0,61.4,1,0,0,0,0,0,0,1
2018,25999,145.0,65.7,1,0,0,0,1,0,0,0
2016,19699,30.0,64.2,1,0,0,0,0,0,0,1
2019,38999,145.0,30.4,0,0,0,1,0,0,0,1
2019,27099,145.0,58.9,1,0,0,0,0,0,0,1
2019,25999,145.0,61.4,1,0,0,0,0,0,0,1
2019,24499,145.0,61.4,1,0,0,0,0,0,0,1
2018,29199,145.0,54.3,1,0,0,0,0,0,0,1
2016,19999,125.0,58.9,1,0,0,0,0,0,0,1
2017,23999,145.0,67.3,1,0,0,0,0,0,0,1
2019,32099,145.0,41.5,0,0,0,1,0,0,0,1
2019,28599,145.0,61.4,1,0,0,0,0,0,0,1
2019,27199,145.0,45.6,0,0,0,1,0,0,0,1
2018,23400,145.0,46.3,0,0,0,1,1,0,0,0
2014,10999,145.0,56.5,1,0,0,0,1,0,0,0
2015,12000,2.1,40005.0,1,0,0,0,1,0,0,0
2015,12000,2.1,40005.0,1,0,0,0,1,0,0,0
2016,14499,20.0,65.7,1,0,0,0,1,0,0,0
2016,19450,30.0,65.7,1,0,0,0,0,1,0,0
2018,15489,150.0,53.3,0,0,0,1,0,1,0,0
2017,16489,30.0,60.1,1,0,0,0,1,0,0,0
2017,24948,145.0,65.7,1,0,0,0,1,0,0,0
2017,20988,30.0,64.2,1,0,0,0,1,0,0,0
2017,24998,160.0,43.5,0,0,0,1,1,0,0,0
2018,21498,145.0,60.1,1,0,0,0,1,0,0,0
2020,49998,3.0,29.7,0,0,0,1,1,0,0,0
2019,26998,1.6,44.1,0,0,0,1,1,0,0,0
2013,10190,145.0,53.3,1,0,0,0,1,0,0,0
2015,14900,20.0,65.7,1,0,0,0,1,0,0,0
2015,13854,30.0,64.2,1,0,0,0,1,0,0,0
2014,12295,160.0,44.8,0,0,0,1,1,0,0,0
2016,16000,30.0,65.7,1,0,0,0,0,1,0,0
2016,14299,20.0,65.7,1,0,0,0,0,1,0,0
2016,14499,20.0,70.6,1,0,0,0,0,1,0,0
2017,18865,145.0,64.2,1,0,0,0,1,0,0,0
2013,10999,145.0,53.3,1,0,0,0,1,0,0,0
2016,18499,0.0,134.5,0,1,0,0,1,0,0,0
2015,17130,0.0,76.4,0,1,0,0,1,0,0,0
2013,21999,570.0,23.5,0,0,0,1,1,0,0,0
2016,16341,0.0,134.5,0,1,0,0,1,0,0,0
2016,19499,0.0,134.5,0,1,0,0,1,0,0,0
2016,21499,30.0,65.7,1,0,0,0,1,0,0,0
2016,15999,0.0,134.5,0,1,0,0,1,0,0,0
2017,16958,30.0,61.4,1,0,0,0,1,0,0,0
2016,15999,20.0,64.2,1,0,0,0,1,0,0,0
2014,14999,20.0,64.2,1,0,0,0,1,0,0,0
2017,13499,125.0,53.3,0,0,0,1,0,1,0,0
2015,12490,20.0,68.9,1,0,0,0,0,1,0,0
2010,4990,200.0,43.5,0,0,0,1,0,1,0,0
2013,9685,145.0,53.3,1,0,0,0,1,0,0,0
2018,17470,145.0,65.7,1,0,0,0,1,0,0,0
2010,4495,205.0,39.8,0,0,0,1,1,0,0,0
2017,17999,135.0,78.5,0,1,0,0,1,0,0,0
2013,8751,145.0,56.5,1,0,0,0,1,0,0,0
2019,29499,2.0,55.4,1,0,0,0,1,0,0,0
2015,13999,20.0,65.7,1,0,0,0,1,0,0,0
2014,15399,125.0,52.3,0,0,0,1,1,0,0,0
2017,18999,145.0,61.4,1,0,0,0,1,0,0,0
2018,19949,145.0,61.4,1,0,0,0,1,0,0,0
2016,14649,20.0,70.6,1,0,0,0,0,1,0,0
2014,10393,30.0,62.8,1,0,0,0,1,0,0,0
2015,10791,20.0,68.9,1,0,0,0,0,1,0,0
2015,9791,20.0,65.7,1,0,0,0,0,1,0,0
2015,11591,20.0,68.9,1,0,0,0,0,1,0,0
2016,12392,20.0,64.2,1,0,0,0,1,0,0,0
2017,13392,30.0,64.2,1,0,0,0,1,0,0,0
2015,9793,20.0,70.6,1,0,0,0,0,1,0,0
2016,11393,20.0,64.2,1,0,0,0,1,0,0,0
2015,8692,20.0,68.9,1,0,0,0,0,1,0,0
2008,4295,260.0,42.2,1,0,0,0,1,0,0,0
2015,16395,125.0,60.1,1,0,0,0,1,0,0,0
2017,14670,150.0,64.2,1,0,0,0,1,0,0,0
2015,15970,30.0,64.2,1,0,0,0,1,0,0,0
2016,13490,125.0,60.1,1,0,0,0,1,0,0,0
2008,5780,260.0,34.9,0,0,0,1,1,0,0,0
2013,8950,145.0,56.5,1,0,0,0,1,0,0,0
2015,15604,30.0,64.2,1,0,0,0,0,1,0,0
2014,11750,145.0,56.5,1,0,0,0,1,0,0,0
2012,7573,200.0,42.2,0,0,0,1,0,1,0,0
2015,14999,30.0,64.2,1,0,0,0,1,0,0,0
2014,11999,145.0,53.3,1,0,0,0,1,0,0,0
2017,18728,125.0,51.4,0,0,0,1,1,0,0,0
2017,20200,145.0,67.3,1,0,0,0,1,0,0,0
2015,15800,0.0,76.4,0,1,0,0,1,0,0,0
2017,15999,145.0,65.7,1,0,0,0,1,0,0,0
2015,9392,20.0,70.6,1,0,0,0,0,1,0,0
2019,19999,145.0,64.2,1,0,0,0,1,0,0,0
2018,18699,145.0,61.4,1,0,0,0,1,0,0,0
2015,20000,30.0,64.2,1,0,0,0,1,0,0,0
2017,21499,145.0,61.4,1,0,0,0,1,0,0,0
2016,16499,30.0,62.8,1,0,0,0,1,0,0,0
2016,16326,0.0,134.5,0,1,0,0,1,0,0,0
2018,20299,145.0,61.4,1,0,0,0,1,0,0,0
2016,17999,30.0,61.4,1,0,0,0,1,0,0,0
2014,15999,30.0,64.2,1,0,0,0,1,0,0,0
2018,24499,145.0,58.9,1,0,0,0,1,0,0,0
2019,29748,1.9,64.2,1,0,0,0,1,0,0,0
2019,31998,1.9,61.4,1,0,0,0,1,0,0,0
2019,29498,145.0,46.3,0,0,0,1,1,0,0,0
2019,24998,145.0,45.6,0,0,0,1,1,0,0,0
2019,27998,145.0,56.5,1,0,0,0,1,0,0,0
2017,21998,30.0,61.4,1,0,0,0,1,0,0,0
2016,19998,0.0,134.5,0,1,0,0,1,0,0,0
2019,31248,145.0,64.2,1,0,0,0,1,0,0,0
2020,34498,145.0,61.4,1,0,0,0,1,0,0,0
2020,33998,145.0,64.2,1,0,0,0,1,0,0,0
2018,21691,145.0,61.4,1,0,0,0,1,0,0,0
2018,24991,145.0,52.3,0,0,0,1,1,0,0,0
2019,24992,145.0,44.1,0,0,0,1,1,0,0,0
2016,19900,125.0,51.4,0,0,0,1,1,0,0,0
2019,26291,145.0,61.4,1,0,0,0,1,0,0,0
2017,21291,145.0,41.5,0,0,0,1,1,0,0,0
2016,18291,0.0,76.4,0,1,0,0,1,0,0,0
2020,19298,2.1,15754.0,1,0,0,0,0,1,0,0
2019,29998,145.0,45.6,0,0,0,1,1,0,0,0
2018,21691,145.0,44.1,0,0,0,1,1,0,0,0
2020,33998,145.0,61.4,1,0,0,0,1,0,0,0
2019,24748,145.0,47.1,0,0,0,1,1,0,0,0
2018,19798,145.0,61.4,1,0,0,0,1,0,0,0
2017,19498,30.0,64.2,1,0,0,0,1,0,0,0
2017,18998,145.0,61.4,1,0,0,0,1,0,0,0
2017,16798,20.0,64.2,1,0,0,0,1,0,0,0
2017,21998,145.0,67.3,1,0,0,0,1,0,0,0
2019,22291,145.0,45.6,0,0,0,1,1,0,0,0
2017,18991,30.0,61.4,1,0,0,0,1,0,0,0
2019,29900,1.5,46.3,0,0,0,1,1,0,0,0
2015,15400,30.0,61.4,1,0,0,0,1,0,0,0
2020,41900,150.0,28.8,0,0,0,1,1,0,0,0
2016,20191,30.0,65.7,1,0,0,0,1,0,0,0
2016,40995,4.0,30187.0,0,0,0,1,1,0,0,0
2016,15999,125.0,52.3,0,0,0,1,1,0,0,0
2017,20249,145.0,61.4,1,0,0,0,1,0,0,0
2017,15699,125.0,53.3,0,0,0,1,1,0,0,0
2019,27498,150.0,47.1,0,0,0,1,1,0,0,0
2018,26998,150.0,44.1,0,0,0,1,1,0,0,0
2017,21498,30.0,61.4,1,0,0,0,1,0,0,0
2017,21489,145.0,67.3,1,0,0,0,1,0,0,0
2013,8799,30.0,64.2,1,0,0,0,1,0,0,0
2017,18999,145.0,64.2,1,0,0,0,1,0,0,0
2015,15899,0.0,134.5,0,1,0,0,1,0,0,0
2016,13600,20.0,64.2,1,0,0,0,1,0,0,0
2017,20599,145.0,58.9,1,0,0,0,1,0,0,0
2017,16799,30.0,65.7,1,0,0,0,1,0,0,0
2012,9400,200.0,40.4,0,0,0,1,1,0,0,0
2016,18400,125.0,60.1,1,0,0,0,1,0,0,0
2017,18995,2.0,134.5,0,1,0,0,1,0,0,0
2015,12295,0.0,78.5,0,1,0,0,1,0,0,0
2015,10500,20.0,65.7,1,0,0,0,0,1,0,0
2016,17699,125.0,51.4,0,0,0,1,1,0,0,0
2013,11499,140.0,56.5,1,0,0,0,1,0,0,0
2008,5999,230.0,42.2,1,0,0,0,1,0,0,0
2018,23995,145.0,40.4,0,0,0,1,1,0,0,0
2014,12495,165.0,44.8,0,0,0,1,1,0,0,0
2018,15999,145.0,50.4,0,0,0,1,1,0,0,0
2013,9000,145.0,56.5,1,0,0,0,1,0,0,0
2016,16000,30.0,65.7,1,0,0,0,1,0,0,0
2018,22900,140.0,47.1,0,0,0,1,1,0,0,0
2018,16999,145.0,50.4,0,0,0,1,1,0,0,0
2017,17249,125.0,51.4,0,0,0,1,1,0,0,0
2016,22900,30.0,65.7,1,0,0,0,1,0,0,0
2016,15679,0.0,134.5,0,1,0,0,1,0,0,0
2017,14999,145.0,65.7,1,0,0,0,1,0,0,0
2016,19599,125.0,58.9,1,0,0,0,1,0,0,0
2012,7699,145.0,56.5,1,0,0,0,1,0,0,0
2019,27500,1.6,60.1,1,0,0,0,1,0,0,0
2019,29498,145.0,57.7,1,0,0,0,1,0,0,0
2017,17900,145.0,50.4,0,0,0,1,1,0,0,0
2017,21900,145.0,61.4,1,0,0,0,1,0,0,0
2019,27400,145.0,61.4,1,0,0,0,1,0,0,0
2019,22900,1.6,42.2,0,0,0,1,1,0,0,0
2020,39900,145.0,55.4,1,0,0,0,1,0,0,0
2020,35900,145.0,61.4,1,0,0,0,1,0,0,0
2019,31400,145.0,64.2,1,0,0,0,1,0,0,0
2019,32900,145.0,64.2,1,0,0,0,1,0,0,0
2019,45900,3.0,29.7,0,0,0,1,1,0,0,0
2017,20988,145.0,47.1,0,0,0,1,1,0,0,0
2017,22400,150.0,47.1,0,0,0,1,1,0,0,0
2017,20700,150.0,48.7,0,0,0,1,1,0,0,0
2015,15400,30.0,64.2,1,0,0,0,1,0,0,0
2015,12900,160.0,44.8,0,0,0,1,1,0,0,0
2013,9700,145.0,53.3,1,0,0,0,1,0,0,0
2016,16200,20.0,68.9,1,0,0,0,0,1,0,0
2015,10700,150.0,53.3,1,0,0,0,1,0,0,0
2016,17600,125.0,51.4,0,0,0,1,1,0,0,0
2016,15600,1.6,25997.0,1,0,0,0,0,1,0,0
2016,19300,30.0,64.2,1,0,0,0,1,0,0,0
2017,21000,2.1,27566.0,1,0,0,0,1,0,0,0
2017,19000,0.0,134.5,0,1,0,0,1,0,0,0
2017,18500,145.0,61.4,1,0,0,0,1,0,0,0
2015,19100,0.0,134.5,0,1,0,0,1,0,0,0
2014,16300,185.0,40.9,0,0,0,1,1,0,0,0
2016,18300,20.0,64.2,1,0,0,0,1,0,0,0
2016,17800,2.1,39379.0,1,0,0,0,1,0,0,0
2013,12000,160.0,44.8,0,0,0,1,1,0,0,0
2016,20000,30.0,64.2,1,0,0,0,1,0,0,0
2016,19000,30.0,64.2,1,0,0,0,1,0,0,0
2017,23700,125.0,61.4,1,0,0,0,1,0,0,0
2019,25900,1.6,44.1,0,0,0,1,1,0,0,0
2019,28900,1.5,44.1,0,0,0,1,1,0,0,0
2017,18691,30.0,64.2,1,0,0,0,1,0,0,0
2017,19991,145.0,48.7,0,0,0,1,1,0,0,0
2019,28991,145.0,44.8,0,0,0,1,1,0,0,0
2017,22691,2.0,134.5,0,1,0,0,1,0,0,0
2015,18000,145.0,49.6,0,0,0,1,1,0,0,0
2017,21400,145.0,61.4,1,0,0,0,1,0,0,0
2017,25900,30.0,65.7,1,0,0,0,1,0,0,0
2017,17400,30.0,64.2,1,0,0,0,1,0,0,0
2017,19700,30.0,65.7,1,0,0,0,0,1,0,0
2015,14800,30.0,64.2,1,0,0,0,1,0,0,0
2019,30900,150.0,42.2,0,0,0,1,1,0,0,0
2015,18798,0.0,74.3,0,1,0,0,1,0,0,0
2015,18500,30.0,64.2,1,0,0,0,1,0,0,0
2017,15000,125.0,53.3,0,0,0,1,0,1,0,0
2015,17700,2.1,33430.0,1,0,0,0,1,0,0,0
2016,20000,0.0,134.5,0,1,0,0,1,0,0,0
2017,20200,135.0,76.4,0,1,0,0,1,0,0,0
2016,19000,0.0,134.5,0,1,0,0,1,0,0,0
2015,14500,20.0,65.7,1,0,0,0,1,0,0,0
2014,16300,125.0,52.3,0,0,0,1,1,0,0,0
2016,19100,20.0,67.3,1,0,0,0,1,0,0,0
2015,15700,30.0,61.4,1,0,0,0,1,0,0,0
2016,18300,0.0,134.5,0,1,0,0,1,0,0,0
2015,18700,30.0,64.2,1,0,0,0,1,0,0,0
2016,15400,20.0,64.2,1,0,0,0,1,0,0,0
2019,23200,145.0,42.2,0,0,0,1,1,0,0,0
2019,29900,2.0,43.5,0,0,0,1,1,0,0,0
2019,29900,145.0,64.2,1,0,0,0,1,0,0,0
2016,18000,0.0,134.5,0,1,0,0,1,0,0,0
2014,12500,150.0,53.3,1,0,0,0,1,0,0,0
2016,14000,20.0,65.7,1,0,0,0,1,0,0,0
2017,19600,30.0,65.7,1,0,0,0,0,1,0,0
2016,18600,30.0,64.2,1,0,0,0,1,0,0,0
2019,24400,145.0,60.1,1,0,0,0,1,0,0,0
2019,23900,1.5,45.6,0,0,0,1,1,0,0,0
2019,23400,145.0,44.1,0,0,0,1,1,0,0,0
2019,28900,145.0,42.8,0,0,0,1,1,0,0,0
2019,28800,2.0,41.5,0,0,0,1,1,0,0,0
2018,46900,145.0,31.7,0,0,0,1,1,0,0,0
2015,15695,2.1,60185.0,1,0,0,0,1,0,0,0
2017,24495,150.0,58.9,1,0,0,0,1,0,0,0
2017,16000,145.0,60.1,1,0,0,0,1,0,0,0
2016,13500,30.0,62.8,1,0,0,0,1,0,0,0
2016,13295,0.0,134.5,0,1,0,0,1,0,0,0
2016,16000,0.0,134.5,0,1,0,0,1,0,0,0
2015,16000,125.0,52.3,0,0,0,1,1,0,0,0
2018,19900,145.0,48.7,0,0,0,1,1,0,0,0
2016,20200,160.0,44.8,0,0,0,1,1,0,0,0
2017,21400,30.0,65.7,1,0,0,0,1,0,0,0
2016,17900,125.0,51.4,0,0,0,1,1,0,0,0
2015,16700,30.0,64.2,1,0,0,0,1,0,0,0
2015,12795,30.0,61.4,1,0,0,0,1,0,0,0
2020,33900,145.0,47.1,0,0,0,1,1,0,0,0
2020,41900,145.0,55.4,1,0,0,0,1,0,0,0
2019,31900,1.9,56.5,1,0,0,0,1,0,0,0
2018,25748,145.0,67.3,1,0,0,0,1,0,0,0
2016,17900,145.0,49.6,0,0,0,1,1,0,0,0
2017,19900,145.0,64.2,1,0,0,0,1,0,0,0
2019,21400,145.0,44.1,0,0,0,1,1,0,0,0
2019,24400,145.0,44.1,0,0,0,1,1,0,0,0
2016,18600,30.0,64.2,1,0,0,0,1,0,0,0
2016,20100,0.0,134.5,0,1,0,0,1,0,0,0
2017,20800,2.1,23063.0,1,0,0,0,1,0,0,0
2016,18000,2.1,18406.0,1,0,0,0,1,0,0,0
2015,11990,2.1,75920.0,1,0,0,0,0,1,0,0
2019,59998,4.0,28.5,0,0,0,1,1,0,0,0
2020,61995,145.0,33.6,0,0,0,1,1,0,0,0
2019,35248,1.5,46.3,0,0,0,1,1,0,0,0
2019,60298,4.0,28.5,0,0,0,1,1,0,0,0
2019,36248,1.9,64.2,1,0,0,0,1,0,0,0
2019,35298,1.9,64.2,1,0,0,0,1,0,0,0
2016,17999,30.0,64.2,1,0,0,0,1,0,0,0
2014,15700,125.0,60.1,1,0,0,0,1,0,0,0
2017,20499,135.0,134.5,0,1,0,0,1,0,0,0
2017,18399,135.0,134.5,0,1,0,0,1,0,0,0
2013,11499,145.0,53.3,1,0,0,0,1,0,0,0
2015,16699,30.0,64.2,1,0,0,0,1,0,0,0
2015,14313,20.0,64.2,1,0,0,0,1,0,0,0
2016,14999,30.0,65.7,1,0,0,0,1,0,0,0
2015,13699,20.0,65.7,1,0,0,0,1,0,0,0
2015,14899,30.0,64.2,1,0,0,0,1,0,0,0
2018,19699,145.0,61.4,1,0,0,0,1,0,0,0
2015,13599,125.0,53.3,0,0,0,1,1,0,0,0
2015,12499,30.0,64.2,1,0,0,0,1,0,0,0
2014,13799,30.0,62.8,1,0,0,0,1,0,0,0
2019,40298,1.9,55.4,1,0,0,0,1,0,0,0
2016,18745,30.0,64.2,1,0,0,0,1,0,0,0
2018,25748,145.0,65.7,1,0,0,0,1,0,0,0
2018,26748,145.0,65.7,1,0,0,0,1,0,0,0
2019,32298,145.0,44.1,0,0,0,1,1,0,0,0
2015,14298,125.0,53.3,0,0,0,1,0,1,0,0
2017,25248,200.0,40.9,0,0,0,1,1,0,0,0
2018,28298,145.0,65.7,1,0,0,0,1,0,0,0
2017,25998,200.0,43.5,0,0,0,1,1,0,0,0
2015,18298,0.0,134.5,0,1,0,0,1,0,0,0
2015,15499,20.0,68.9,1,0,0,0,0,1,0,0
2015,13799,20.0,68.9,1,0,0,0,0,1,0,0
2015,17699,0.0,74.3,0,1,0,0,1,0,0,0
2018,19999,145.0,64.2,1,0,0,0,1,0,0,0
2015,14695,20.0,64.2,1,0,0,0,1,0,0,0
