,year,price,engine_size,mileage,Diesel,Hybrid,otherFuel,Petrol,Automatic,Manual,otherTransmission,Semi-Auto
2555,2020,39099,145.0,44.1,0,0,0,1,0,0,0,1
2556,2019,19799,145.0,46.3,0,0,0,1,0,0,0,1
2557,2019,25549,145.0,61.4,1,0,0,0,0,0,0,1
2558,2019,25699,145.0,47.1,0,0,0,1,0,0,0,1
2559,2019,23949,145.0,46.3,0,0,0,1,0,0,0,1
2560,2017,23649,145.0,47.1,0,0,0,1,0,0,0,1
2561,2019,20549,145.0,61.4,1,0,0,0,0,0,0,1
2562,2019,20299,145.0,46.3,0,0,0,1,0,0,0,1
2563,2019,25849,145.0,61.4,1,0,0,0,0,0,0,1
2564,2019,29449,145.0,64.2,1,0,0,0,0,0,0,1
2565,2019,25199,145.0,47.1,0,0,0,1,0,0,0,1
2566,2020,37249,145.0,57.7,1,0,0,0,0,0,0,1
2567,2020,53669,145.0,29.1,0,0,0,1,0,0,0,1
2568,2018,37999,145.0,30.4,0,0,0,1,0,0,0,1
2569,2019,28388,145.0,64.2,1,0,0,0,0,0,0,1
2570,2016,18849,30.0,62.8,1,0,0,0,0,0,0,1
2571,2018,28789,145.0,57.7,1,0,0,0,0,0,0,1
2572,2017,25999,145.0,42.2,0,0,0,1,0,0,0,1
2573,2019,26499,145.0,61.4,1,0,0,0,0,0,0,1
2574,2019,20799,145.0,61.4,1,0,0,0,0,0,0,1
2575,2016,23999,30.0,65.7,1,0,0,0,0,0,0,1
2576,2017,22999,145.0,48.7,0,0,0,1,0,0,0,1
2577,2019,28299,145.0,56.5,1,0,0,0,0,0,0,1
2578,2019,19799,150.0,46.3,0,0,0,1,0,0,0,1
2579,2017,25599,145.0,42.2,0,0,0,1,0,0,0,1
2580,2019,27299,145.0,45.6,0,0,0,1,1,0,0,0
2581,2019,27999,145.0,60.1,1,0,0,0,1,0,0,0
2582,2019,24799,145.0,44.1,0,0,0,1,1,0,0,0
2583,2019,23849,145.0,61.4,1,0,0,0,0,0,0,1
2584,2019,25299,145.0,46.3,0,0,0,1,0,0,0,1
2585,2019,28299,145.0,56.5,1,0,0,0,0,0,0,1
2586,2019,27399,145.0,47.1,0,0,0,1,0,0,0,1
2587,2019,34799,145.0,55.4,1,0,0,0,0,0,0,1
2588,2019,31199,145.0,61.4,1,0,0,0,0,0,0,1
2589,2019,23299,145.0,47.1,0,0,0,1,0,1,0,0
2590,2019,23499,145.0,47.1,0,0,0,1,0,1,0,0
2591,2019,19999,145.0,46.3,0,0,0,1,0,0,0,1
2592,2019,20299,150.0,46.3,0,0,0,1,0,0,0,1
2593,2019,25549,150.0,61.4,1,0,0,0,0,0,0,1
2594,2017,24498,150.0,54.3,1,0,0,0,1,0,0,0
2595,2017,31999,260.0,35.3,0,0,0,1,1,0,0,0
2596,2019,30249,145.0,55.4,1,0,0,0,1,0,0,0
2597,2019,24799,145.0,44.1,0,0,0,1,1,0,0,0
2598,2018,23449,145.0,46.3,0,0,0,1,1,0,0,0
2599,2019,29899,145.0,54.3,1,0,0,0,0,0,0,1
2600,2019,26499,145.0,45.6,0,0,0,1,0,0,0,1
2601,2019,25999,145.0,45.6,0,0,0,1,0,0,0,1
2602,2019,26599,145.0,45.6,0,0,0,1,0,0,0,1
2603,2019,28999,145.0,64.2,1,0,0,0,0,0,0,1
2604,2019,29299,145.0,44.1,0,0,0,1,0,0,0,1
2605,2019,27599,145.0,61.4,1,0,0,0,0,0,0,1
2606,2019,19799,145.0,46.3,0,0,0,1,0,0,0,1
2607,2018,29249,145.0,54.3,1,0,0,0,0,0,0,1
2608,2017,17999,145.0,64.2,1,0,0,0,0,0,0,1
2609,2017,22499,30.0,64.2,1,0,0,0,0,0,0,1
2610,2017,30999,300.0,34.0,0,0,0,1,1,0,0,0
2611,2019,33149,145.0,54.3,1,0,0,0,0,0,0,1
2612,2016,18799,30.0,64.2,1,0,0,0,0,0,0,1
2613,2019,25999,145.0,61.4,1,0,0,0,0,0,0,1
2614,2019,26499,145.0,46.3,0,0,0,1,0,0,0,1
2615,2017,24699,145.0,43.5,0,0,0,1,0,0,0,1
2616,2018,28789,150.0,54.3,1,0,0,0,0,0,0,1
2617,2017,24499,150.0,67.3,1,0,0,0,0,0,0,1
2618,2018,28049,145.0,54.3,1,0,0,0,0,0,0,1
2619,2016,20199,20.0,67.3,1,0,0,0,0,0,0,1
2620,2019,32999,145.0,57.7,1,0,0,0,0,0,0,1
2621,2019,19749,145.0,46.3,0,0,0,1,0,0,0,1
2622,2019,34199,145.0,55.4,1,0,0,0,0,0,0,1
2623,2019,33699,145.0,44.1,0,0,0,1,0,0,0,1
2624,2019,42699,145.0,30.4,0,0,0,1,0,0,0,1
2625,2019,33599,145.0,44.1,0,0,0,1,0,0,0,1
2626,2019,20499,145.0,61.4,1,0,0,0,0,0,0,1
2627,2017,31349,145.0,35.8,0,0,0,1,0,0,0,1
2628,2015,17089,30.0,64.2,1,0,0,0,0,0,0,1
2629,2016,17799,20.0,64.2,1,0,0,0,0,0,0,1
2630,2016,18799,125.0,51.4,0,0,0,1,0,0,0,1
2631,2019,29339,145.0,45.6,0,0,0,1,0,0,0,1
2632,2019,26299,145.0,47.1,0,0,0,1,0,0,0,1
2633,2017,23649,150.0,47.1,0,0,0,1,0,0,0,1
2634,2018,29199,145.0,54.3,1,0,0,0,0,0,0,1
2635,2019,24899,145.0,61.4,1,0,0,0,0,0,0,1
2636,2019,25699,145.0,42.2,0,0,0,1,0,0,0,1
2637,2019,28999,145.0,42.2,0,0,0,1,0,0,0,1
2638,2019,27499,145.0,60.1,1,0,0,0,0,0,0,1
2639,2019,26999,145.0,46.3,0,0,0,1,0,0,0,1
2640,2019,30299,145.0,44.1,0,0,0,1,0,0,0,1
2641,2019,34649,145.0,61.4,1,0,0,0,0,0,0,1
2642,2019,28699,145.0,45.6,0,0,0,1,0,0,0,1
2643,2019,25549,145.0,61.4,1,0,0,0,0,0,0,1
2644,2019,25999,145.0,61.4,1,0,0,0,0,0,0,1
2645,2019,25599,145.0,47.1,0,0,0,1,0,0,0,1
2646,2019,24899,145.0,46.3,0,0,0,1,0,0,0,1
2647,2019,19799,145.0,46.3,0,0,0,1,0,0,0,1
2648,2019,30399,145.0,44.1,0,0,0,1,0,0,0,1
2649,2019,31599,145.0,55.4,1,0,0,0,0,0,0,1
2650,2019,27099,145.0,45.6,0,0,0,1,0,0,0,1
2651,2019,28599,145.0,61.4,1,0,0,0,0,0,0,1
2652,2019,26999,145.0,45.6,0,0,0,1,0,0,0,1
2653,2018,23499,145.0,61.4,1,0,0,0,0,0,0,1
2654,2018,22399,145.0,58.9,1,0,0,0,0,0,0,1
2655,2018,23099,145.0,46.3,0,0,0,1,0,0,0,1
2656,2018,27499,145.0,57.7,1,0,0,0,0,0,0,1
2657,2018,27449,145.0,44.1,0,0,0,1,0,0,0,1
2658,2019,29749,145.0,57.7,1,0,0,0,0,0,0,1
2659,2019,40699,145.0,30.4,0,0,0,1,0,0,0,1
2660,2019,29699,145.0,61.4,1,0,0,0,0,0,0,1
2661,2016,17699,20.0,64.2,1,0,0,0,0,0,0,1
2662,2019,33789,145.0,61.4,1,0,0,0,1,0,0,0
2663,2019,26899,145.0,46.3,0,0,0,1,0,0,0,1
2664,2019,31529,145.0,51.4,1,0,0,0,0,0,0,1
2665,2019,69679,145.0,28.0,0,0,0,1,0,0,0,1
2666,2019,31999,145.0,61.4,1,0,0,0,0,0,0,1
2667,2019,36539,145.0,55.4,1,0,0,0,0,0,0,1
2668,2019,27999,145.0,46.3,0,0,0,1,1,0,0,0
2669,2017,16495,30.0,64.2,1,0,0,0,0,0,0,1
2670,2015,17295,30.0,64.2,1,0,0,0,1,0,0,0
2671,2016,22795,30.0,65.7,1,0,0,0,1,0,0,0
2672,2017,17599,30.0,64.2,1,0,0,0,0,0,0,1
2673,2017,18799,30.0,64.2,1,0,0,0,0,0,0,1
2674,2019,25749,145.0,47.1,0,0,0,1,0,0,0,1
2675,2019,19899,145.0,46.3,0,0,0,1,0,0,0,1
2676,2019,20249,145.0,46.3,0,0,0,1,0,0,0,1
2677,2019,25349,145.0,44.1,0,0,0,1,0,0,0,1
2678,2017,18399,145.0,64.2,1,0,0,0,0,0,0,1
2679,2019,29549,145.0,57.7,1,0,0,0,0,0,0,1
2680,2019,20299,145.0,46.3,0,0,0,1,0,0,0,1
2681,2015,13649,20.0,65.7,1,0,0,0,0,0,0,1
2682,2017,19299,30.0,64.2,1,0,0,0,0,0,0,1
2683,2017,19199,145.0,50.4,0,0,0,1,0,0,0,1
2684,2017,48999,300.0,32.8,0,0,0,1,0,0,0,1
2685,2018,24099,145.0,67.3,1,0,0,0,0,0,0,1
2686,2017,20499,30.0,61.4,1,0,0,0,0,0,0,1
2687,2020,39759,145.0,54.3,1,0,0,0,0,0,0,1
2688,2019,34099,145.0,42.2,0,0,0,1,0,0,0,1
2689,2020,33509,145.0,39.2,0,0,0,1,0,0,0,1
2690,2016,36399,305.0,34.5,0,0,0,1,0,0,0,1
2691,2015,19099,30.0,61.4,1,0,0,0,0,0,0,1
2692,2019,20249,145.0,46.3,0,0,0,1,0,0,0,1
2693,2019,27099,145.0,45.6,0,0,0,1,0,0,0,1
2694,2019,27799,145.0,60.1,1,0,0,0,1,0,0,0
2695,2019,26549,145.0,60.1,1,0,0,0,1,0,0,0
2696,2019,30599,145.0,44.1,0,0,0,1,0,0,0,1
2697,2019,19999,145.0,61.4,1,0,0,0,0,0,0,1
2698,2019,25999,145.0,46.3,0,0,0,1,0,0,0,1
2699,2019,26299,145.0,61.4,1,0,0,0,0,0,0,1
2700,2019,47999,145.0,29.7,0,0,0,1,0,0,0,1
2701,2018,23399,145.0,46.3,0,0,0,1,1,0,0,0
2702,2019,24199,145.0,44.1,0,0,0,1,1,0,0,0
2703,2019,28899,145.0,44.1,0,0,0,1,0,0,0,1
2704,2019,26899,145.0,45.6,0,0,0,1,0,0,0,1
2705,2017,22799,145.0,58.9,1,0,0,0,0,0,0,1
2706,2016,18099,20.0,64.2,1,0,0,0,0,0,0,1
2707,2019,23399,145.0,44.1,0,0,0,1,1,0,0,0
2708,2019,37449,145.0,54.3,1,0,0,0,1,0,0,0
2709,2019,25099,145.0,44.1,0,0,0,1,1,0,0,0
2710,2019,28499,145.0,45.6,0,0,0,1,0,0,0,1
2711,2016,24749,125.0,61.4,1,0,0,0,1,0,0,0
2712,2015,16899,30.0,61.4,1,0,0,0,0,0,0,1
2713,2018,23100,145.0,45.6,0,0,0,1,1,0,0,0
2714,2014,12100,145.0,54.3,1,0,0,0,0,0,0,1
2715,2013,14000,150.0,53.3,1,0,0,0,0,0,0,1
2716,2017,16189,125.0,53.3,0,0,0,1,0,1,0,0
2717,2019,31199,145.0,44.1,0,0,0,1,0,0,0,1
2718,2019,26999,145.0,61.4,1,0,0,0,0,0,0,1
2719,2019,30199,145.0,54.3,1,0,0,0,0,0,0,1
2720,2019,25649,145.0,46.3,0,0,0,1,0,0,0,1
2721,2019,26149,145.0,61.4,1,0,0,0,0,0,0,1
2722,2019,30799,145.0,57.7,1,0,0,0,0,0,0,1
2723,2019,20499,145.0,61.4,1,0,0,0,0,0,0,1
2724,2019,27099,145.0,45.6,0,0,0,1,0,0,0,1
2725,2019,25799,145.0,47.1,0,0,0,1,0,0,0,1
2726,2019,21599,145.0,61.4,1,0,0,0,0,0,0,1
2727,2017,23149,30.0,65.7,1,0,0,0,0,0,0,1
2728,2018,22199,150.0,67.3,1,0,0,0,0,0,0,1
2729,2018,25399,145.0,67.3,1,0,0,0,0,0,0,1
2730,2019,20299,145.0,46.3,0,0,0,1,0,0,0,1
2731,2016,19024,20.0,64.2,1,0,0,0,0,0,0,1
2732,2017,24124,125.0,61.4,1,0,0,0,1,0,0,0
2733,2016,18124,30.0,61.4,1,0,0,0,0,0,0,1
2734,2020,32659,145.0,54.3,1,0,0,0,0,0,0,1
2735,2017,22649,30.0,65.7,1,0,0,0,0,0,0,1
2736,2019,20249,145.0,61.4,1,0,0,0,0,0,0,1
2737,2019,25699,145.0,47.1,0,0,0,1,0,0,0,1
2738,2019,23899,145.0,46.3,0,0,0,1,0,0,0,1
2739,2019,19849,145.0,46.3,0,0,0,1,0,0,0,1
2740,2019,19799,145.0,46.3,0,0,0,1,0,0,0,1
2741,2019,34249,145.0,61.4,1,0,0,0,0,0,0,1
2742,2019,20999,145.0,61.4,1,0,0,0,0,0,0,1
2743,2019,30049,145.0,44.1,0,0,0,1,0,0,0,1
2744,2019,25899,145.0,61.4,1,0,0,0,0,0,0,1
2745,2019,24699,145.0,46.3,0,0,0,1,0,0,0,1
2746,2019,25199,145.0,47.1,0,0,0,1,0,0,0,1
2747,2018,18849,145.0,46.3,0,0,0,1,0,0,0,1
2748,2018,19099,145.0,46.3,0,0,0,1,0,0,0,1
2749,2016,18149,125.0,52.3,0,0,0,1,0,0,0,1
2750,2017,19099,145.0,61.4,1,0,0,0,0,0,0,1
2751,2019,35399,145.0,44.1,0,0,0,1,0,0,0,1
2752,2017,21499,145.0,48.7,0,0,0,1,0,0,0,1
2753,2019,29699,145.0,42.2,0,0,0,1,0,0,0,1
2754,2019,25249,145.0,45.6,0,0,0,1,0,0,0,1
2755,2017,26249,145.0,54.3,1,0,0,0,1,0,0,0
2756,2017,31399,145.0,36.2,0,0,0,1,0,0,0,1
2757,2019,25999,145.0,46.3,0,0,0,1,0,0,0,1
2758,2019,26399,145.0,47.1,0,0,0,1,0,0,0,1
2759,2019,28999,145.0,57.7,1,0,0,0,0,0,0,1
2760,2019,21899,145.0,64.2,1,0,0,0,0,0,0,1
2761,2019,20299,145.0,46.3,0,0,0,1,0,0,0,1
2762,2019,32624,145.0,44.1,0,0,0,1,0,0,0,1
2763,2019,30995,145.0,57.7,1,0,0,0,1,0,0,0
2764,2019,26495,145.0,46.3,0,0,0,1,1,0,0,0
2765,2019,28495,145.0,64.2,1,0,0,0,0,0,0,1
2766,2019,88995,145.0,28.0,0,0,0,1,0,0,0,1
2767,2020,34995,145.0,64.2,1,0,0,0,0,0,0,1
2768,2017,20623,125.0,58.9,1,0,0,0,1,0,0,0
2769,2019,29995,145.0,61.4,1,0,0,0,1,0,0,0
2770,2019,30995,145.0,42.8,0,0,0,1,1,0,0,0
2771,2019,30995,145.0,42.8,0,0,0,1,1,0,0,0
2772,2018,22199,145.0,67.3,1,0,0,0,0,0,0,1
2773,2017,19999,145.0,61.4,1,0,0,0,0,0,0,1
2774,2017,23749,145.0,61.4,1,0,0,0,0,0,0,1
2775,2017,15499,20.0,65.7,1,0,0,0,0,0,0,1
2776,2018,22199,145.0,61.4,1,0,0,0,0,0,0,1
2777,2017,29849,145.0,36.2,0,0,0,1,0,0,0,1
2778,2017,19199,30.0,64.2,1,0,0,0,0,0,0,1
2779,2019,24099,145.0,57.7,1,0,0,0,1,0,0,0
2780,2019,25699,145.0,58.9,1,0,0,0,1,0,0,0
2781,2019,25799,145.0,45.6,0,0,0,1,0,0,0,1
2782,2019,25499,145.0,46.3,0,0,0,1,0,0,0,1
2783,2019,32699,145.0,54.3,1,0,0,0,1,0,0,0
2784,2019,32199,145.0,54.3,1,0,0,0,1,0,0,0
2785,2019,25799,145.0,44.1,0,0,0,1,1,0,0,0
2786,2019,29949,145.0,57.7,1,0,0,0,0,0,0,1
2787,2019,24499,145.0,44.1,0,0,0,1,0,0,0,1
2788,2019,25949,145.0,61.4,1,0,0,0,0,0,0,1
2789,2019,30249,145.0,44.1,0,0,0,1,0,0,0,1
2790,2019,25299,145.0,44.1,0,0,0,1,1,0,0,0
2791,2019,31449,145.0,54.3,1,0,0,0,0,0,0,1
2792,2019,25799,145.0,45.6,0,0,0,1,0,0,0,1
2793,2019,22299,145.0,47.1,0,0,0,1,0,1,0,0
2794,2019,23879,145.0,47.1,0,0,0,1,0,1,0,0
2795,2017,19999,30.0,64.2,1,0,0,0,0,0,0,1
2796,2016,31649,300.0,34.5,0,0,0,1,0,0,0,1
2797,2019,25104,145.0,61.4,1,0,0,0,0,0,0,1
2798,2019,27924,145.0,57.7,1,0,0,0,0,0,0,1
2799,2019,24924,145.0,61.4,1,0,0,0,0,0,0,1
2800,2018,38495,145.0,34.0,0,0,0,1,1,0,0,0
2801,2019,23624,145.0,61.4,1,0,0,0,1,0,0,0
2802,2019,28904,145.0,54.3,1,0,0,0,1,0,0,0
2803,2019,29124,145.0,47.1,0,0,0,1,0,0,0,1
2804,2017,30124,145.0,35.8,0,0,0,1,0,0,0,1
2805,2017,19124,125.0,58.9,1,0,0,0,0,0,0,1
2806,2017,32124,145.0,35.3,0,0,0,1,1,0,0,0
2807,2019,26799,145.0,61.4,1,0,0,0,0,0,0,1
2808,2015,13999,20.0,64.2,1,0,0,0,0,0,0,1
2809,2018,20899,145.0,60.1,1,0,0,0,1,0,0,0
2810,2019,42799,145.0,29.7,0,0,0,1,1,0,0,0
2811,2019,23289,145.0,61.4,1,0,0,0,1,0,0,0
2812,2019,23389,145.0,61.4,1,0,0,0,0,0,0,1
2813,2019,25389,145.0,45.6,0,0,0,1,0,0,0,1
2814,2019,24549,145.0,45.6,0,0,0,1,0,0,0,1
2815,2018,39249,145.0,29.7,0,0,0,1,1,0,0,0
2816,2016,18799,125.0,52.3,0,0,0,1,0,0,0,1
2817,2017,48399,145.0,32.8,0,0,0,1,1,0,0,0
2818,2017,41399,145.0,32.8,0,0,0,1,0,0,0,1
2819,2019,29899,145.0,42.2,0,0,0,1,1,0,0,0
2820,2019,32999,145.0,54.3,1,0,0,0,0,0,0,1
2821,2018,25999,145.0,65.7,1,0,0,0,0,0,0,1
2822,2019,40599,145.0,29.4,0,0,0,1,0,0,0,1
2823,2014,16499,30.0,64.2,1,0,0,0,0,0,0,1
2824,2016,20192,125.0,58.9,1,0,0,0,1,0,0,0
2825,2019,22124,145.0,45.6,0,0,0,1,0,0,0,1
2826,2014,15495,30.0,64.2,1,0,0,0,0,0,0,1
2827,2013,7495,30.0,64.2,1,0,0,0,0,0,0,1
2828,2015,10995,150.0,53.3,1,0,0,0,0,0,0,1
2829,2014,12995,150.0,53.3,1,0,0,0,0,0,0,1
2830,2013,22995,570.0,23.0,0,0,0,1,0,0,0,1
2831,2017,23000,145.0,47.1,0,0,0,1,0,0,0,1
2832,2016,33500,300.0,34.0,0,0,0,1,1,0,0,0
2833,2015,18990,30.0,64.2,1,0,0,0,0,0,0,1
2834,2013,8990,145.0,54.3,1,0,0,0,1,0,0,0
2835,2014,8990,145.0,56.5,1,0,0,0,1,0,0,0
2836,2017,33990,145.0,33.6,0,0,0,1,1,0,0,0
2837,2015,11490,125.0,52.3,0,0,0,1,0,1,0,0
2838,2015,16490,30.0,64.2,1,0,0,0,1,0,0,0
2839,2017,17990,145.0,61.4,1,0,0,0,1,0,0,0
2840,2015,13990,30.0,61.4,1,0,0,0,1,0,0,0
2841,2012,8490,145.0,56.5,1,0,0,0,1,0,0,0
2842,2017,25824,150.0,61.4,1,0,0,0,0,0,0,1
2843,2017,25824,30.0,65.7,1,0,0,0,0,0,0,1
2844,2016,18124,125.0,50.4,0,0,0,1,0,0,0,1
2845,2017,22124,145.0,52.3,0,0,0,1,0,0,0,1
2846,2017,23124,145.0,47.1,0,0,0,1,1,0,0,0
2847,2017,21124,30.0,61.4,1,0,0,0,0,0,0,1
2848,2019,30995,145.0,57.7,1,0,0,0,1,0,0,0
2849,2019,25749,145.0,47.1,0,0,0,1,0,0,0,1
2850,2019,19749,145.0,46.3,0,0,0,1,0,0,0,1
2851,2019,21449,145.0,61.4,1,0,0,0,0,0,0,1
2852,2019,19799,145.0,46.3,0,0,0,1,0,0,0,1
2853,2019,19849,145.0,46.3,0,0,0,1,0,0,0,1
2854,2019,20149,145.0,46.3,0,0,0,1,0,0,0,1
2855,2019,25849,145.0,46.3,0,0,0,1,0,0,0,1
2856,2019,26099,145.0,47.1,0,0,0,1,0,0,0,1
2857,2019,25849,145.0,46.3,0,0,0,1,0,0,0,1
2858,2019,26499,145.0,61.4,1,0,0,0,0,0,0,1
2859,2015,16990,125.0,60.1,1,0,0,0,1,0,0,0
2860,2016,15990,30.0,64.2,1,0,0,0,1,0,0,0
2861,2015,12990,30.0,64.2,1,0,0,0,1,0,0,0
2862,2015,13990,125.0,52.3,0,0,0,1,1,0,0,0
2863,2015,14990,20.0,64.2,1,0,0,0,1,0,0,0
2864,2014,14990,30.0,64.2,1,0,0,0,1,0,0,0
2865,2013,8990,160.0,44.1,0,0,0,1,0,1,0,0
2866,2016,15990,125.0,52.3,0,0,0,1,1,0,0,0
2868,2012,7490,145.0,55.4,1,0,0,0,1,0,0,0
2869,2018,20771,145.0,60.1,1,0,0,0,0,0,0,1
2870,2015,18649,0.0,134.5,0,1,0,0,0,0,0,1
2871,2017,15990,145.0,64.2,1,0,0,0,1,0,0,0
2872,2017,17990,145.0,60.1,1,0,0,0,1,0,0,0
2873,2016,16990,30.0,64.2,1,0,0,0,1,0,0,0
2874,2015,39990,300.0,34.5,0,0,0,1,1,0,0,0
2875,2016,17990,20.0,67.3,1,0,0,0,1,0,0,0
2876,2015,16990,30.0,64.2,1,0,0,0,1,0,0,0
2877,2015,12990,30.0,61.4,1,0,0,0,1,0,0,0
2878,2016,13490,20.0,64.2,1,0,0,0,1,0,0,0
2879,2017,17490,145.0,61.4,1,0,0,0,1,0,0,0
2880,2015,13990,20.0,64.2,1,0,0,0,1,0,0,0
2881,2012,8990,145.0,54.3,1,0,0,0,1,0,0,0
2882,2014,12990,30.0,64.2,1,0,0,0,1,0,0,0
2883,2016,18990,30.0,65.7,1,0,0,0,1,0,0,0
2884,2013,8990,160.0,46.3,0,0,0,1,1,0,0,0
2885,2014,12990,20.0,68.9,1,0,0,0,0,1,0,0
2886,2017,20990,145.0,58.9,1,0,0,0,1,0,0,0
2887,2017,21535,145.0,65.7,1,0,0,0,1,0,0,0
2888,2017,20000,145.0,62.8,1,0,0,0,0,1,0,0
2889,2016,15910,30.0,64.2,1,0,0,0,1,0,0,0
2890,2015,16499,0.0,76.4,0,1,0,0,1,0,0,0
2891,2017,16267,145.0,64.2,1,0,0,0,1,0,0,0
2892,2017,21999,145.0,48.7,0,0,0,1,1,0,0,0
2893,2017,16950,20.0,65.7,1,0,0,0,1,0,0,0
2894,2011,9950,2.1,68000.0,1,0,0,0,1,0,0,0
2895,2014,14990,2.1,48000.0,1,0,0,0,1,0,0,0
2896,2019,26999,145.0,47.1,0,0,0,1,0,0,0,1
2897,2018,22799,145.0,46.3,0,0,0,1,0,0,0,1
2898,2018,22849,145.0,46.3,0,0,0,1,1,0,0,0
2899,2019,31699,145.0,54.3,1,0,0,0,0,0,0,1
2900,2019,26199,145.0,44.1,0,0,0,1,0,0,0,1
2901,2019,25299,145.0,46.3,0,0,0,1,0,0,0,1
2902,2019,31599,145.0,44.1,0,0,0,1,0,0,0,1
2903,2019,29599,145.0,57.7,1,0,0,0,0,0,0,1
2904,2017,18999,145.0,64.2,1,0,0,0,0,0,0,1
2905,2018,28399,145.0,44.1,0,0,0,1,1,0,0,0
2906,2015,13990,30.0,61.4,1,0,0,0,1,0,0,0
2907,2017,15990,145.0,61.4,1,0,0,0,1,0,0,0
2908,2014,15490,30.0,64.2,1,0,0,0,1,0,0,0
2909,2015,14490,30.0,64.2,1,0,0,0,1,0,0,0
2910,2012,7990,145.0,53.3,1,0,0,0,1,0,0,0
2911,2017,17990,30.0,64.2,1,0,0,0,1,0,0,0
2912,2014,11990,20.0,65.7,1,0,0,0,1,0,0,0
2913,2016,18990,30.0,64.2,1,0,0,0,1,0,0,0
2914,2015,13490,125.0,52.3,0,0,0,1,1,0,0,0
2915,2017,20990,145.0,58.9,1,0,0,0,1,0,0,0
2916,2014,9990,145.0,53.3,1,0,0,0,1,0,0,0
2917,2013,9490,145.0,53.3,1,0,0,0,1,0,0,0
2918,2015,13990,20.0,65.7,1,0,0,0,1,0,0,0
2919,2016,19990,30.0,65.7,1,0,0,0,1,0,0,0
2920,2016,19990,20.0,67.3,1,0,0,0,1,0,0,0
2921,2013,9490,145.0,53.3,1,0,0,0,1,0,0,0
2922,2019,20299,145.0,61.4,1,0,0,0,0,0,0,1
2923,2019,20349,145.0,46.3,0,0,0,1,0,0,0,1
2924,2019,29399,145.0,61.4,1,0,0,0,0,0,0,1
2925,2019,25549,145.0,61.4,1,0,0,0,0,0,0,1
2926,2015,13599,30.0,64.2,1,0,0,0,1,0,0,0
2927,2014,13799,30.0,64.2,1,0,0,0,1,0,0,0
2928,2017,17499,135.0,134.5,0,1,0,0,1,0,0,0
2929,2016,18268,30.0,64.2,1,0,0,0,1,0,0,0
2930,2016,17999,0.0,74.3,0,1,0,0,1,0,0,0
2931,2016,16199,20.0,64.2,1,0,0,0,1,0,0,0
2932,2017,17488,125.0,52.3,0,0,0,1,1,0,0,0
2933,2017,18999,30.0,61.4,1,0,0,0,1,0,0,0
2934,2018,16799,145.0,50.4,0,0,0,1,1,0,0,0
2935,2015,10499,145.0,53.3,1,0,0,0,1,0,0,0
2936,2016,19599,0.0,74.3,0,1,0,0,1,0,0,0
2937,2017,16999,20.0,70.6,1,0,0,0,0,1,0,0
2938,2012,9124,145.0,56.5,1,0,0,0,1,0,0,0
2939,2016,15999,30.0,64.2,1,0,0,0,1,0,0,0
2940,2018,27649,145.0,57.7,1,0,0,0,1,0,0,0
2941,2018,23249,145.0,46.3,0,0,0,1,1,0,0,0
2942,2019,20999,145.0,61.4,1,0,0,0,0,0,0,1
2943,2019,20999,145.0,61.4,1,0,0,0,0,0,0,1
2944,2018,25999,145.0,65.7,1,0,0,0,1,0,0,0
2945,2016,19699,30.0,64.2,1,0,0,0,0,0,0,1
2946,2019,38999,145.0,30.4,0,0,0,1,0,0,0,1
2947,2019,27099,145.0,58.9,1,0,0,0,0,0,0,1
2948,2019,25999,145.0,61.4,1,0,0,0,0,0,0,1
2949,2019,24499,145.0,61.4,1,0,0,0,0,0,0,1
2950,2018,29199,145.0,54.3,1,0,0,0,0,0,0,1
2951,2016,19999,125.0,58.9,1,0,0,0,0,0,0,1
2952,2017,23999,145.0,67.3,1,0,0,0,0,0,0,1
2953,2019,32099,145.0,41.5,0,0,0,1,0,0,0,1
2954,2019,28599,145.0,61.4,1,0,0,0,0,0,0,1
2955,2019,27199,145.0,45.6,0,0,0,1,0,0,0,1
2956,2018,23400,145.0,46.3,0,0,0,1,1,0,0,0
2957,2014,10999,145.0,56.5,1,0,0,0,1,0,0,0
2958,2015,12000,2.1,40005.0,1,0,0,0,1,0,0,0
2959,2015,12000,2.1,40005.0,1,0,0,0,1,0,0,0
2960,2016,14499,20.0,65.7,1,0,0,0,1,0,0,0
2961,2016,19450,30.0,65.7,1,0,0,0,0,1,0,0
2962,2018,15489,150.0,53.3,0,0,0,1,0,1,0,0
2963,2017,16489,30.0,60.1,1,0,0,0,1,0,0,0
2964,2017,24948,145.0,65.7,1,0,0,0,1,0,0,0
2965,2017,20988,30.0,64.2,1,0,0,0,1,0,0,0
2966,2017,24998,160.0,43.5,0,0,0,1,1,0,0,0
2967,2018,21498,145.0,60.1,1,0,0,0,1,0,0,0
2968,2020,49998,3.0,29.7,0,0,0,1,1,0,0,0
2969,2019,26998,1.6,44.1,0,0,0,1,1,0,0,0
2970,2013,10190,145.0,53.3,1,0,0,0,1,0,0,0
2971,2015,14900,20.0,65.7,1,0,0,0,1,0,0,0
2972,2015,13854,30.0,64.2,1,0,0,0,1,0,0,0
2973,2014,12295,160.0,44.8,0,0,0,1,1,0,0,0
2974,2016,16000,30.0,65.7,1,0,0,0,0,1,0,0
2975,2016,14299,20.0,65.7,1,0,0,0,0,1,0,0
2976,2016,14499,20.0,70.6,1,0,0,0,0,1,0,0
2977,2017,18865,145.0,64.2,1,0,0,0,1,0,0,0
